Hour,Irradiance_Wm2,AmbientTemp_C,region,hour,panel_temp,energy_gain,cooling_cost,should_cool
2022062206,167.47,24.45,los_angeles,6,29.27,0.0,0.0,0
2022062207,274.62,27.45,los_angeles,7,35.01,0.0,0.0,1
2022062208,475.23,28.07,los_angeles,8,43.69,0.0,0.0,0
2022062209,651.88,28.96,los_angeles,9,49.71,1.933,2.353,0
2022062210,704.51,28.27,los_angeles,10,43.99,0.0,0.0,0
2022062211,752.15,29.81,los_angeles,11,55.58,3.317,2.353,1
2022062212,796.85,31.1,los_angeles,12,54.92,3.728,2.353,1
2022062213,747.31,30.12,los_angeles,13,52.04,2.484,2.353,0
2022062214,576.16,30.06,los_angeles,14,45.11,0.0,0.0,0
2022062215,485.85,29.46,los_angeles,15,48.13,0.0,0.0,0
2022062216,386.84,28.5,los_angeles,16,44.28,0.0,0.0,0
2022062217,174.21,26.97,los_angeles,17,34.26,0.0,0.0,0
2022062218,6.56,25.34,los_angeles,18,25.28,0.0,0.0,0
2022062219,10.2,22.67,los_angeles,19,22.39,0.0,0.0,0
2022062220,0.0,21.81,los_angeles,20,22.45,0.0,0.0,0
2022062221,0.0,21.13,los_angeles,21,17.62,0.0,0.0,0
2022062222,8.2,22.26,los_angeles,22,23.56,0.0,0.0,0
2022062223,0.0,21.98,los_angeles,23,21.42,0.0,0.0,0
2022062300,0.0,21.72,los_angeles,0,20.11,0.0,0.0,0
2022062301,29.05,20.4,los_angeles,1,20.91,0.0,0.0,0
2022062302,0.0,21.13,los_angeles,2,19.51,0.0,0.0,0
2022062303,0.0,20.19,los_angeles,3,16.26,0.0,0.0,0
2022062304,0.0,20.68,los_angeles,4,18.78,0.0,0.0,0
2022062305,87.89,21.9,los_angeles,5,22.75,0.0,0.0,1
2022062306,283.44,22.35,los_angeles,6,33.0,0.0,0.0,0
2022062307,474.79,25.66,los_angeles,7,44.61,0.0,0.0,0
2022062308,671.48,28.64,los_angeles,8,52.72,2.244,2.353,0
2022062309,823.31,29.81,los_angeles,9,56.74,4.108,2.353,1
2022062310,895.62,29.83,los_angeles,10,53.4,3.146,2.353,1
2022062311,952.75,31.53,los_angeles,11,62.79,6.428,2.353,1
2022062312,950.02,30.75,los_angeles,12,61.16,5.755,2.353,1
2022062313,881.18,31.27,los_angeles,13,59.73,4.889,2.353,1
2022062314,790.7,31.91,los_angeles,14,57.29,4.042,2.353,1
2022062315,674.22,30.21,los_angeles,15,52.21,2.259,2.353,0
2022062316,450.71,28.58,los_angeles,16,42.08,0.0,0.0,0
2022062317,246.01,26.96,los_angeles,17,31.57,0.0,0.0,0
2022062318,79.64,25.51,los_angeles,18,26.06,0.0,0.0,0
2022062319,0.0,22.5,los_angeles,19,20.32,0.0,0.0,0
2022062320,0.0,21.23,los_angeles,20,24.35,0.0,0.0,0
2022062321,4.6,21.77,los_angeles,21,23.86,0.0,0.0,0
2022062322,14.7,20.42,los_angeles,22,20.45,0.0,0.0,0
2022062323,25.7,20.19,los_angeles,23,20.81,0.0,0.0,0
2022062400,0.0,20.12,los_angeles,0,20.86,0.0,0.0,0
2022062401,1.47,19.43,los_angeles,1,21.39,0.0,0.0,0
2022062402,6.01,18.78,los_angeles,2,17.92,0.0,0.0,1
2022062403,1.99,20.25,los_angeles,3,19.06,0.0,0.0,0
2022062404,29.24,19.22,los_angeles,4,21.18,0.0,0.0,0
2022062405,75.65,20.73,los_angeles,5,21.75,0.0,0.0,0
2022062406,295.36,21.99,los_angeles,6,29.65,0.0,0.0,0
2022062407,493.98,26.67,los_angeles,7,41.86,0.0,0.0,0
2022062408,703.24,29.9,los_angeles,8,52.86,2.626,2.353,0
2022062409,835.71,30.4,los_angeles,9,58.35,4.424,2.353,1
2022062410,947.51,31.04,los_angeles,10,59.76,5.298,2.353,1
2022062411,1006.87,31.91,los_angeles,11,61.22,5.969,2.353,1
2022062412,1009.36,31.48,los_angeles,12,63.22,6.242,2.353,1
2022062413,952.72,32.67,los_angeles,13,61.64,5.988,2.353,1
2022062414,843.3,30.92,los_angeles,14,56.9,3.939,2.353,1
2022062415,687.57,30.58,los_angeles,15,52.72,2.537,2.353,0
2022062416,486.32,29.75,los_angeles,16,43.49,0.0,0.0,0
2022062417,269.47,26.83,los_angeles,17,33.27,0.0,0.0,0
2022062418,65.05,24.16,los_angeles,18,27.68,0.0,0.0,0
2022062419,0.94,21.04,los_angeles,19,23.92,0.0,0.0,0
2022062420,0.0,21.36,los_angeles,20,20.38,0.0,0.0,0
2022062421,3.67,20.86,los_angeles,21,21.07,0.0,0.0,0
2022062422,3.57,20.66,los_angeles,22,22.06,0.0,0.0,0
2022062423,0.0,21.24,los_angeles,23,21.08,0.0,0.0,0
2022062500,4.85,19.47,los_angeles,0,22.62,0.0,0.0,0
2022062501,0.0,18.77,los_angeles,1,19.43,0.0,0.0,0
2022062502,0.0,18.54,los_angeles,2,16.79,0.0,0.0,0
2022062503,7.89,19.15,los_angeles,3,15.29,0.0,0.0,0
2022062504,6.84,17.86,los_angeles,4,18.12,0.0,0.0,0
2022062505,68.0,20.43,los_angeles,5,21.64,0.0,0.0,0
2022062506,269.68,22.65,los_angeles,6,28.02,0.0,0.0,0
2022062507,496.87,25.94,los_angeles,7,42.18,0.0,0.0,0
2022062508,712.8,29.31,los_angeles,8,51.02,2.664,2.353,0
2022062509,877.98,30.44,los_angeles,9,52.81,3.746,2.353,1
2022062510,995.07,31.89,los_angeles,10,65.03,6.995,2.353,1
2022062511,1006.46,32.43,los_angeles,11,63.29,6.231,2.353,1
2022062512,1009.4,31.47,los_angeles,12,60.88,6.044,2.353,1
2022062513,960.79,31.74,los_angeles,13,63.51,5.842,2.353,1
2022062514,849.48,32.74,los_angeles,14,57.61,4.087,2.353,1
2022062515,671.11,30.98,los_angeles,15,47.43,1.536,2.353,0
2022062516,468.19,29.26,los_angeles,16,44.4,0.0,0.0,0
2022062517,228.19,27.43,los_angeles,17,36.19,0.0,0.0,1
2022062518,77.33,25.6,los_angeles,18,27.15,0.0,0.0,0
2022062519,0.0,22.33,los_angeles,19,22.65,0.0,0.0,0
2022062520,0.0,21.85,los_angeles,20,20.63,0.0,0.0,0
2022062521,0.57,20.84,los_angeles,21,17.98,0.0,0.0,0
2022062522,0.0,20.73,los_angeles,22,18.18,0.0,0.0,0
2022062523,0.0,20.46,los_angeles,23,15.47,0.0,0.0,0
2022062600,5.58,20.22,los_angeles,0,20.24,0.0,0.0,0
2022062601,23.23,19.64,los_angeles,1,17.87,0.0,0.0,0
2022062602,0.0,18.36,los_angeles,2,17.67,0.0,0.0,0
2022062603,0.0,19.03,los_angeles,3,17.53,0.0,0.0,0
2022062604,28.07,17.82,los_angeles,4,18.16,0.0,0.0,0
2022062605,71.76,19.49,los_angeles,5,21.63,0.0,0.0,0
2022062606,263.11,22.11,los_angeles,6,33.29,0.0,0.0,0
2022062607,481.84,26.24,los_angeles,7,37.63,0.0,0.0,0
2022062608,740.95,29.29,los_angeles,8,49.21,2.471,2.353,0
2022062609,873.62,30.83,los_angeles,9,59.81,4.816,2.353,1
2022062610,976.4,32.75,los_angeles,10,65.22,6.893,2.353,1
2022062611,1004.26,32.99,los_angeles,11,64.48,6.485,2.353,1
2022062612,1002.95,33.2,los_angeles,12,59.09,5.298,2.353,1
2022062613,964.05,32.73,los_angeles,13,63.21,5.948,2.353,1
2022062614,848.83,32.86,los_angeles,14,59.65,4.966,2.353,1
2022062615,678.8,32.18,los_angeles,15,50.33,2.31,2.353,1
2022062616,455.01,31.69,los_angeles,16,47.85,1.112,2.353,0
2022062617,278.63,29.64,los_angeles,17,32.14,0.0,0.0,0
2022062618,78.85,26.45,los_angeles,18,27.53,0.0,0.0,0
2022062619,0.0,23.84,los_angeles,19,21.1,0.0,0.0,0
2022062620,1.41,22.42,los_angeles,20,23.31,0.0,0.0,0
2022062621,0.0,20.85,los_angeles,21,18.87,0.0,0.0,0
2022062622,33.58,21.79,los_angeles,22,24.25,0.0,0.0,0
2022062623,21.59,20.41,los_angeles,23,19.82,0.0,0.0,0
2022062700,0.0,20.52,los_angeles,0,18.58,0.0,0.0,0
2022062701,0.0,21.66,los_angeles,1,22.2,0.0,0.0,0
2022062702,4.51,21.03,los_angeles,2,22.48,0.0,0.0,0
2022062703,18.6,19.65,los_angeles,3,19.61,0.0,0.0,0
2022062704,11.66,20.94,los_angeles,4,22.4,0.0,0.0,0
2022062705,72.63,21.0,los_angeles,5,22.16,0.0,0.0,0
2022062706,287.74,25.8,los_angeles,6,36.19,0.0,0.0,0
2022062707,479.92,28.83,los_angeles,7,43.85,0.0,0.0,0
2022062708,647.7,31.19,los_angeles,8,51.22,2.349,2.353,0
2022062709,825.01,33.39,los_angeles,9,55.78,3.592,2.353,1
2022062710,953.96,34.16,los_angeles,10,60.03,5.498,2.353,1
2022062711,1012.72,34.22,los_angeles,11,65.47,7.046,2.353,1
2022062712,999.29,35.22,los_angeles,12,65.01,6.797,2.353,1
2022062713,911.78,34.05,los_angeles,13,67.28,6.782,2.353,1
2022062714,769.9,34.03,los_angeles,14,61.62,4.623,2.353,1
2022062715,614.13,32.86,los_angeles,15,54.17,2.585,2.353,0
2022062716,442.29,31.36,los_angeles,16,40.74,0.0,0.0,0
2022062717,217.99,30.68,los_angeles,17,36.12,0.0,0.0,0
2022062718,81.19,28.03,los_angeles,18,34.25,0.0,0.0,0
2022062719,8.75,25.95,los_angeles,19,23.78,0.0,0.0,0
2022062720,0.0,26.1,los_angeles,20,25.75,0.0,0.0,0
2022062721,0.0,26.33,los_angeles,21,25.22,0.0,0.0,0
2022062722,23.28,23.68,los_angeles,22,24.93,0.0,0.0,0
2022062723,0.0,22.68,los_angeles,23,19.85,0.0,0.0,0
2022062800,1.72,23.33,los_angeles,0,23.93,0.0,0.0,0
2022062801,0.0,23.11,los_angeles,1,24.63,0.0,0.0,0
2022062802,6.02,23.18,los_angeles,2,22.69,0.0,0.0,0
2022062803,12.68,21.73,los_angeles,3,20.02,0.0,0.0,0
2022062804,4.64,20.9,los_angeles,4,21.27,0.0,0.0,0
2022062805,80.84,22.07,los_angeles,5,22.31,0.0,0.0,0
2022062806,250.78,25.67,los_angeles,6,30.57,0.0,0.0,0
2022062807,479.14,28.08,los_angeles,7,43.48,0.0,0.0,0
2022062808,648.93,30.21,los_angeles,8,50.47,2.128,2.353,0
2022062809,814.83,31.26,los_angeles,9,58.79,4.414,2.353,0
2022062810,888.24,33.2,los_angeles,10,57.76,4.039,2.353,1
2022062811,992.35,34.24,los_angeles,11,66.56,7.308,2.353,1
2022062812,968.16,33.37,los_angeles,12,59.58,4.948,2.353,1
2022062813,918.05,33.62,los_angeles,13,65.14,6.762,2.353,1
2022062814,789.39,33.31,los_angeles,14,54.98,3.586,2.353,1
2022062815,622.13,31.62,los_angeles,15,49.64,2.164,2.353,0
2022062816,442.39,30.31,los_angeles,16,41.43,0.0,0.0,0
2022062817,236.43,28.99,los_angeles,17,34.46,0.0,0.0,0
2022062818,66.91,26.54,los_angeles,18,26.93,0.0,0.0,0
2022062819,17.57,23.69,los_angeles,19,23.58,0.0,0.0,0
2022062820,0.0,22.21,los_angeles,20,22.43,0.0,0.0,0
2022062821,0.0,22.25,los_angeles,21,23.24,0.0,0.0,0
2022062822,7.54,20.72,los_angeles,22,22.48,0.0,0.0,0
2022062823,0.0,20.41,los_angeles,23,14.31,0.0,0.0,0
2022062900,2.88,20.35,los_angeles,0,15.81,0.0,0.0,0
2022062901,0.0,21.11,los_angeles,1,18.95,0.0,0.0,0
2022062902,3.17,19.69,los_angeles,2,17.28,0.0,0.0,0
2022062903,0.0,19.27,los_angeles,3,19.88,0.0,0.0,0
2022062904,0.41,17.19,los_angeles,4,15.73,0.0,0.0,0
2022062905,77.35,20.46,los_angeles,5,20.66,0.0,0.0,0
2022062906,270.67,22.2,los_angeles,6,28.94,0.0,0.0,0
2022062907,482.72,25.1,los_angeles,7,41.99,0.0,0.0,0
2022062908,693.27,27.62,los_angeles,8,51.35,2.557,2.353,0
2022062909,835.6,29.83,los_angeles,9,54.46,3.784,2.353,1
2022062910,948.83,31.43,los_angeles,10,58.98,5.419,2.353,1
2022062911,1002.91,33.14,los_angeles,11,64.19,7.207,2.353,1
2022062912,1009.99,33.98,los_angeles,12,67.48,7.921,2.353,1
2022062913,914.32,32.21,los_angeles,13,55.76,3.77,2.353,1
2022062914,799.78,31.97,los_angeles,14,59.09,4.648,2.353,0
2022062915,656.99,31.12,los_angeles,15,48.61,2.091,2.353,0
2022062916,459.21,30.21,los_angeles,16,41.6,0.0,0.0,0
2022062917,247.85,29.12,los_angeles,17,35.34,0.0,0.0,0
2022062918,75.17,25.8,los_angeles,18,20.77,0.0,0.0,0
2022062919,0.0,24.66,los_angeles,19,21.62,0.0,0.0,0
2022062920,14.91,22.63,los_angeles,20,18.58,0.0,0.0,0
2022062921,22.99,21.58,los_angeles,21,21.54,0.0,0.0,0
2022062922,16.14,21.38,los_angeles,22,22.21,0.0,0.0,0
2022062923,0.0,21.2,los_angeles,23,23.26,0.0,0.0,0
2022063000,0.0,20.06,los_angeles,0,21.67,0.0,0.0,0
2022063001,17.78,19.84,los_angeles,1,18.85,0.0,0.0,0
2022063002,15.88,19.29,los_angeles,2,23.76,0.0,0.0,0
2022063003,8.21,18.15,los_angeles,3,15.06,0.0,0.0,0
2022063004,0.0,18.45,los_angeles,4,17.03,0.0,0.0,0
2022063005,78.01,19.09,los_angeles,5,23.44,0.0,0.0,0
2022063006,290.92,21.92,los_angeles,6,29.18,0.0,0.0,0
2022063007,477.08,23.64,los_angeles,7,35.15,0.0,0.0,0
2022063008,686.83,26.25,los_angeles,8,48.74,2.191,2.353,0
2022063009,861.01,27.51,los_angeles,9,52.11,3.263,2.353,1
2022063010,957.46,29.08,los_angeles,10,59.73,5.621,2.353,1
2022063011,974.59,30.19,los_angeles,11,63.12,5.981,2.353,1
2022063012,1012.74,30.39,los_angeles,12,61.92,6.016,2.353,1
2022063013,927.37,30.75,los_angeles,13,61.96,5.283,2.353,1
2022063014,822.11,29.69,los_angeles,14,54.72,3.798,2.353,1
2022063015,647.16,28.65,los_angeles,15,47.54,0.0,0.0,0
2022063016,504.79,28.27,los_angeles,16,44.21,0.0,0.0,0
2022063017,255.42,27.47,los_angeles,17,36.31,0.0,0.0,0
2022063018,70.52,24.41,los_angeles,18,24.18,0.0,0.0,0
2022063019,0.0,22.64,los_angeles,19,22.98,0.0,0.0,0
2022063020,0.63,20.41,los_angeles,20,19.66,0.0,0.0,0
2022063021,2.1,19.68,los_angeles,21,17.27,0.0,0.0,0
2022063022,0.0,19.46,los_angeles,22,17.91,0.0,0.0,0
2022063023,16.91,19.05,los_angeles,23,15.82,0.0,0.0,0
2022060100,5.67,19.49,chicago,0,22.5,0.0,0.0,0
2022060101,0.0,18.51,chicago,1,18.65,0.0,0.0,0
2022060102,0.0,17.84,chicago,2,15.02,0.0,0.0,0
2022060103,0.0,17.07,chicago,3,16.04,0.0,0.0,0
2022060104,13.61,15.27,chicago,4,12.49,0.0,0.0,0
2022060105,51.11,14.96,chicago,5,15.7,0.0,0.0,0
2022060106,96.1,15.09,chicago,6,19.13,0.0,0.0,0
2022060107,116.3,15.11,chicago,7,16.49,0.0,0.0,0
2022060108,275.75,15.82,chicago,8,26.21,0.0,0.0,0
2022060109,491.39,16.17,chicago,9,31.26,0.0,0.0,0
2022060110,456.59,16.11,chicago,10,33.33,0.0,0.0,0
2022060111,296.1,17.04,chicago,11,24.79,0.0,0.0,0
2022060112,414.02,16.26,chicago,12,28.75,0.0,0.0,0
2022060113,364.78,17.83,chicago,13,28.56,0.0,0.0,0
2022060114,509.37,17.37,chicago,14,34.88,0.0,0.0,0
2022060115,437.82,17.19,chicago,15,30.46,0.0,0.0,0
2022060116,295.61,17.1,chicago,16,22.06,0.0,0.0,0
2022060117,164.94,15.27,chicago,17,17.64,0.0,0.0,0
2022060118,36.84,13.26,chicago,18,12.87,0.0,0.0,0
2022060119,0.0,12.3,chicago,19,10.99,0.0,0.0,0
2022060120,7.97,12.55,chicago,20,13.67,0.0,0.0,0
2022060121,21.37,12.41,chicago,21,12.24,0.0,0.0,0
2022060122,0.0,12.67,chicago,22,9.43,0.0,0.0,0
2022060123,7.97,12.0,chicago,23,10.95,0.0,0.0,1
2022060200,19.47,11.65,chicago,0,12.59,0.0,0.0,0
2022060201,0.0,12.99,chicago,1,14.16,0.0,0.0,0
2022060202,14.25,13.04,chicago,2,13.91,0.0,0.0,0
2022060203,12.21,13.17,chicago,3,10.69,0.0,0.0,0
2022060204,28.97,13.08,chicago,4,11.84,0.0,0.0,0
2022060205,81.84,12.54,chicago,5,12.61,0.0,0.0,0
2022060206,231.94,12.89,chicago,6,22.62,0.0,0.0,0
2022060207,413.05,15.17,chicago,7,25.81,0.0,0.0,0
2022060208,608.73,16.76,chicago,8,36.16,0.0,0.0,0
2022060209,805.69,17.69,chicago,9,42.34,0.0,0.0,0
2022060210,915.44,16.92,chicago,10,42.68,0.0,0.0,0
2022060211,957.71,17.98,chicago,11,44.52,0.0,0.0,0
2022060212,956.64,18.21,chicago,12,48.45,0.0,0.0,0
2022060213,868.52,19.69,chicago,13,45.47,0.0,0.0,0
2022060214,739.77,18.19,chicago,14,39.49,0.0,0.0,0
2022060215,590.93,19.05,chicago,15,37.84,0.0,0.0,0
2022060216,392.43,18.47,chicago,16,29.87,0.0,0.0,1
2022060217,242.51,19.19,chicago,17,30.41,0.0,0.0,0
2022060218,92.19,19.0,chicago,18,25.01,0.0,0.0,0
2022060219,0.0,18.62,chicago,19,14.52,0.0,0.0,0
2022060220,0.2,19.18,chicago,20,17.91,0.0,0.0,0
2022060221,0.0,16.06,chicago,21,15.85,0.0,0.0,0
2022060222,18.12,15.89,chicago,22,16.47,0.0,0.0,0
2022060223,0.0,15.34,chicago,23,15.14,0.0,0.0,0
2022060300,0.0,15.7,chicago,0,15.28,0.0,0.0,0
2022060301,8.94,14.9,chicago,1,14.93,0.0,0.0,1
2022060302,0.0,15.2,chicago,2,12.89,0.0,0.0,0
2022060303,14.75,14.78,chicago,3,16.71,0.0,0.0,0
2022060304,24.09,14.15,chicago,4,12.57,0.0,0.0,0
2022060305,156.09,14.54,chicago,5,18.74,0.0,0.0,0
2022060306,329.87,14.66,chicago,6,20.61,0.0,0.0,0
2022060307,521.78,16.22,chicago,7,34.41,0.0,0.0,0
2022060308,702.54,17.98,chicago,8,41.28,0.0,0.0,0
2022060309,849.62,18.07,chicago,9,42.5,0.0,0.0,0
2022060310,927.44,20.12,chicago,10,42.33,0.0,0.0,0
2022060311,982.7,19.29,chicago,11,48.07,2.771,2.353,0
2022060312,942.61,19.91,chicago,12,51.07,2.963,2.353,1
2022060313,889.8,20.44,chicago,13,49.67,3.048,2.353,1
2022060314,771.03,21.02,chicago,14,41.46,0.0,0.0,0
2022060315,614.15,19.91,chicago,15,38.11,0.0,0.0,0
2022060316,483.1,20.06,chicago,16,36.35,0.0,0.0,0
2022060317,271.44,19.49,chicago,17,28.51,0.0,0.0,0
2022060318,90.37,18.28,chicago,18,21.32,0.0,0.0,0
2022060319,10.08,17.95,chicago,19,14.09,0.0,0.0,0
2022060320,0.0,15.22,chicago,20,15.6,0.0,0.0,0
2022060321,0.0,15.89,chicago,21,16.01,0.0,0.0,0
2022060322,0.0,15.68,chicago,22,14.84,0.0,0.0,0
2022060323,29.51,14.14,chicago,23,15.78,0.0,0.0,0
2022060400,0.0,14.56,chicago,0,15.65,0.0,0.0,0
2022060401,0.0,14.42,chicago,1,10.58,0.0,0.0,0
2022060402,9.5,13.1,chicago,2,12.68,0.0,0.0,0
2022060403,13.38,13.04,chicago,3,10.91,0.0,0.0,0
2022060404,19.42,13.47,chicago,4,14.44,0.0,0.0,0
2022060405,76.04,14.03,chicago,5,12.71,0.0,0.0,0
2022060406,226.53,14.76,chicago,6,16.65,0.0,0.0,0
2022060407,322.05,15.73,chicago,7,25.53,0.0,0.0,0
2022060408,384.25,17.31,chicago,8,27.49,0.0,0.0,0
2022060409,512.6,17.72,chicago,9,34.12,0.0,0.0,0
2022060410,589.98,17.76,chicago,10,35.91,0.0,0.0,0
2022060411,456.84,17.09,chicago,11,25.81,0.0,0.0,0
2022060412,345.01,17.09,chicago,12,29.99,0.0,0.0,0
2022060413,430.98,16.51,chicago,13,27.92,0.0,0.0,0
2022060414,243.48,16.81,chicago,14,21.03,0.0,0.0,0
2022060415,240.21,15.68,chicago,15,25.71,0.0,0.0,0
2022060416,111.12,15.67,chicago,16,16.8,0.0,0.0,0
2022060417,49.61,14.12,chicago,17,14.06,0.0,0.0,0
2022060418,24.23,14.35,chicago,18,15.11,0.0,0.0,0
2022060419,0.0,13.97,chicago,19,15.42,0.0,0.0,0
2022060420,9.45,14.23,chicago,20,16.81,0.0,0.0,0
2022060421,17.17,14.08,chicago,21,13.16,0.0,0.0,0
2022060422,3.31,14.64,chicago,22,12.7,0.0,0.0,0
2022060423,0.0,14.51,chicago,23,13.67,0.0,0.0,0
2022060500,9.84,13.47,chicago,0,14.59,0.0,0.0,0
2022060501,11.44,14.99,chicago,1,12.35,0.0,0.0,0
2022060502,29.12,14.65,chicago,2,15.3,0.0,0.0,0
2022060503,0.0,14.33,chicago,3,14.45,0.0,0.0,0
2022060504,10.54,14.41,chicago,4,13.09,0.0,0.0,0
2022060505,58.76,15.77,chicago,5,20.55,0.0,0.0,0
2022060506,209.9,15.14,chicago,6,21.37,0.0,0.0,1
2022060507,311.86,15.91,chicago,7,24.88,0.0,0.0,0
2022060508,485.15,17.22,chicago,8,32.55,0.0,0.0,0
2022060509,681.76,17.99,chicago,9,40.45,0.0,0.0,0
2022060510,757.59,19.81,chicago,10,43.7,0.0,0.0,0
2022060511,657.98,19.87,chicago,11,42.38,0.0,0.0,0
2022060512,702.37,21.1,chicago,12,45.79,0.0,0.0,0
2022060513,486.16,21.48,chicago,13,39.1,0.0,0.0,0
2022060514,478.63,18.83,chicago,14,32.47,0.0,0.0,0
2022060515,303.84,18.09,chicago,15,27.34,0.0,0.0,0
2022060516,205.63,17.42,chicago,16,21.64,0.0,0.0,0
2022060517,117.28,16.74,chicago,17,21.16,0.0,0.0,0
2022060518,16.46,15.88,chicago,18,16.2,0.0,0.0,0
2022060519,0.88,14.21,chicago,19,16.93,0.0,0.0,0
2022060520,0.0,15.49,chicago,20,15.82,0.0,0.0,0
2022060521,21.61,16.15,chicago,21,17.98,0.0,0.0,0
2022060522,0.0,16.14,chicago,22,15.95,0.0,0.0,0
2022060523,7.47,17.18,chicago,23,15.04,0.0,0.0,0
2022060600,0.47,17.46,chicago,0,17.48,0.0,0.0,0
2022060601,10.83,17.33,chicago,1,15.61,0.0,0.0,0
2022060602,0.0,16.97,chicago,2,13.96,0.0,0.0,0
2022060603,15.61,16.78,chicago,3,16.82,0.0,0.0,0
2022060604,2.26,17.15,chicago,4,12.62,0.0,0.0,0
2022060605,40.35,16.29,chicago,5,15.36,0.0,0.0,0
2022060606,113.66,15.39,chicago,6,15.79,0.0,0.0,0
2022060607,122.33,16.66,chicago,7,18.79,0.0,0.0,1
2022060608,72.42,17.14,chicago,8,18.98,0.0,0.0,0
2022060609,152.43,17.87,chicago,9,23.05,0.0,0.0,0
2022060610,187.14,16.62,chicago,10,20.82,0.0,0.0,0
2022060611,202.67,19.19,chicago,11,25.33,0.0,0.0,0
2022060612,367.98,19.32,chicago,12,31.37,0.0,0.0,0
2022060613,580.39,19.78,chicago,13,36.87,0.0,0.0,0
2022060614,589.59,20.89,chicago,14,39.41,0.0,0.0,0
2022060615,416.9,21.09,chicago,15,33.54,0.0,0.0,0
2022060616,305.95,20.47,chicago,16,27.92,0.0,0.0,1
2022060617,197.82,19.69,chicago,17,25.93,0.0,0.0,0
2022060618,66.06,16.32,chicago,18,21.72,0.0,0.0,0
2022060619,9.25,14.03,chicago,19,12.32,0.0,0.0,0
2022060620,0.0,13.42,chicago,20,15.32,0.0,0.0,0
2022060621,0.0,11.67,chicago,21,8.47,0.0,0.0,0
2022060622,0.0,13.36,chicago,22,12.98,0.0,0.0,0
2022060623,19.07,12.55,chicago,23,11.26,0.0,0.0,0
2022060700,9.34,12.88,chicago,0,14.64,0.0,0.0,0
2022060701,9.26,11.99,chicago,1,10.09,0.0,0.0,0
2022060702,13.56,12.22,chicago,2,12.48,0.0,0.0,0
2022060703,0.0,12.18,chicago,3,9.14,0.0,0.0,0
2022060704,0.0,12.32,chicago,4,11.23,0.0,0.0,0
2022060705,46.45,12.17,chicago,5,14.94,0.0,0.0,0
2022060706,137.82,13.01,chicago,6,14.69,0.0,0.0,0
2022060707,187.12,13.62,chicago,7,19.45,0.0,0.0,0
2022060708,382.07,13.58,chicago,8,24.29,0.0,0.0,0
2022060709,390.49,13.33,chicago,9,27.68,0.0,0.0,0
2022060710,627.26,13.87,chicago,10,33.89,0.0,0.0,0
2022060711,802.07,14.26,chicago,11,36.94,0.0,0.0,0
2022060712,946.91,15.68,chicago,12,43.34,0.0,0.0,0
2022060713,840.37,15.3,chicago,13,41.49,0.0,0.0,0
2022060714,738.74,15.5,chicago,14,39.28,0.0,0.0,0
2022060715,586.95,15.76,chicago,15,32.19,0.0,0.0,0
2022060716,424.11,17.47,chicago,16,29.91,0.0,0.0,0
2022060717,231.07,17.25,chicago,17,28.94,0.0,0.0,0
2022060718,86.76,16.11,chicago,18,22.07,0.0,0.0,0
2022060719,0.0,14.39,chicago,19,14.68,0.0,0.0,0
2022060720,0.0,14.1,chicago,20,12.74,0.0,0.0,0
2022060721,13.32,14.03,chicago,21,13.32,0.0,0.0,0
2022060722,15.18,14.61,chicago,22,16.23,0.0,0.0,0
2022060723,0.0,14.0,chicago,23,12.97,0.0,0.0,0
2022060800,0.0,13.2,chicago,0,15.74,0.0,0.0,0
2022060801,0.0,13.45,chicago,1,13.27,0.0,0.0,0
2022060802,14.34,12.57,chicago,2,13.25,0.0,0.0,0
2022060803,7.24,14.19,chicago,3,10.34,0.0,0.0,0
2022060804,17.68,13.8,chicago,4,13.56,0.0,0.0,0
2022060805,96.83,15.2,chicago,5,18.97,0.0,0.0,0
2022060806,133.89,14.02,chicago,6,17.81,0.0,0.0,0
2022060807,298.07,13.37,chicago,7,24.53,0.0,0.0,0
2022060808,466.13,15.16,chicago,8,28.71,0.0,0.0,0
2022060809,233.81,16.5,chicago,9,23.14,0.0,0.0,0
2022060810,271.27,15.01,chicago,10,26.15,0.0,0.0,0
2022060811,297.72,14.78,chicago,11,24.22,0.0,0.0,0
2022060812,105.96,14.41,chicago,12,15.19,0.0,0.0,0
2022060813,24.4,15.12,chicago,13,14.95,0.0,0.0,0
2022060814,326.36,14.39,chicago,14,25.72,0.0,0.0,0
2022060815,531.44,13.88,chicago,15,30.58,0.0,0.0,0
2022060816,317.35,14.49,chicago,16,24.66,0.0,0.0,0
2022060817,195.52,14.82,chicago,17,19.28,0.0,0.0,0
2022060818,80.18,13.69,chicago,18,15.27,0.0,0.0,0
2022060819,0.0,13.18,chicago,19,16.06,0.0,0.0,0
2022060820,4.53,13.43,chicago,20,13.98,0.0,0.0,0
2022060821,15.02,12.76,chicago,21,15.28,0.0,0.0,0
2022060822,9.29,12.76,chicago,22,10.73,0.0,0.0,0
2022060823,0.0,12.75,chicago,23,10.8,0.0,0.0,0
2022060900,0.0,11.55,chicago,0,13.23,0.0,0.0,0
2022060901,3.87,12.01,chicago,1,9.39,0.0,0.0,0
2022060902,7.61,12.01,chicago,2,13.22,0.0,0.0,0
2022060903,0.0,11.5,chicago,3,11.96,0.0,0.0,0
2022060904,27.72,11.31,chicago,4,10.73,0.0,0.0,0
2022060905,112.5,12.93,chicago,5,18.45,0.0,0.0,0
2022060906,295.77,13.67,chicago,6,19.27,0.0,0.0,0
